ID	compostion	coefficient	MetID	Formula	Charge	Description	chebi	kegg2	compostion_new
MNXR109196	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR109196	product	1	MNXM3383	C9H9O5	-1	vanillylmandelic acid	chebi:20106	C05584	product
MNXR100657	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR100657	product	1	MNXM7	C10H12N5O10P2	-3	ADP	chebi:456216	"C00008;G11113"	product
MNXR100657	product	1	MNXM9	HO4P	-2	phosphate	chebi:43474	"C00009;D05467;C13558"	product
MNXR100657	product	1	MNXM95	K	1	K(+)	chebi:29103	C00238	reactant
MNXR100657	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR100657	reactant	1	MNXM3	C10H12N5O13P3	-4	ATP	chebi:30616	"C00002;D08646"	reactant
MNXR100657	reactant	1	MNXM95	K	1	K(+)	chebi:29103	C00238	reactant
MNXR97026	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR97026	product	1	MNXM55	C3H7NO2S	0	L-cysteine	chebi:35235	"C00097;D00026;C00736"	reactant
MNXR97026	product	1	MNXM7	C10H12N5O10P2	-3	ADP	chebi:456216	"C00008;G11113"	product
MNXR97026	product	1	MNXM9	HO4P	-2	phosphate	chebi:43474	"C00009;D05467;C13558"	product
MNXR97026	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR97026	reactant	1	MNXM3	C10H12N5O13P3	-4	ATP	chebi:30616	"C00002;D08646"	reactant
MNXR97026	reactant	1	MNXM55	C3H7NO2S	0	L-cysteine	chebi:35235	"C00097;D00026;C00736"	reactant
MNXR114105	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR114105	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR114105	product	1	MNXM6354	C5H12N2O3	0	N(5)-hydroxy-L-ornithine	chebi:78275	C20850	product
MNXR114105	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR114105	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR114105	reactant	1	MNXM89689	C5H13N2O2	1	L-ornithine	chebi:46911	"C00077;D08302;C01602"	reactant
MNXR116785	reactant	1	MNXM12	C21H32N7O16P3S	-4	CoA	chebi:57287	C00010	reactant
MNXR116785	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR116785	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR116785	reactant	1	MNXM933	C4H5O3	-1	(S)-methylmalonate semialdehyde	chebi:62413	C06002	reactant
MNXR116785	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR116785	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR116785	product	1	MNXM60	CHO3	-1	hydrogencarbonate	chebi:17544	C00288	product
MNXR116785	product	1	MNXM86	C24H36N7O17P3S	-4	propanoyl-CoA	chebi:57392	C00100	product
MNXR100442	product	1	MNXM151	C20H30N6O12S2	-2	glutathione disulfide	chebi:58297	"C00127;D00031"	product
MNXR100442	product	1	MNXM89592	C6H8O6	0	L-ascorbate	chebi:38290	C00072	product
MNXR100442	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR100442	reactant	1	MNXM250	C6H5O6	-1	L-dehydroascorbate	chebi:58539	C05422	reactant
MNXR100442	reactant	2	MNXM57	C10H16N3O6S	-1	glutathione	chebi:57925	"C00051;D00014"	reactant
MNXR101805	reactant	1	MNXM1527	C6H11NO2	0	4-acetamidobutanal	chebi:7386	C05936	reactant
MNXR101805	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR101805	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR101805	product	2	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR101805	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR101805	product	1	MNXM2083	C6H10NO3	-1	4-acetamidobutanoate	chebi:11951	C02946	product
MNXR110948	reactant	1	MNXM198	C12H22O11	0	alpha,alpha-trehalose	chebi:16551	C01083	reactant
MNXR110948	reactant	1	MNXM9	HO4P	-2	phosphate	chebi:43474	"C00009;D05467;C13558"	reactant
MNXR110948	product	1	MNXM89588	C6H11O9P	-2	D-glucopyranose 1-phosphate(2-)	chebi:57629	C00103	product
MNXR110948	product	1	MNXM99	C6H12O6	0	alpha-D-glucose	chebi:17925	C00267	product
MNXR111724	reactant	1	MNXM1959	C15H24O	0	(2E,6E)-farnesal	chebi:15894	C03461	reactant
MNXR111724	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR111724	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR111724	product	2	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR111724	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR111724	product	1	MNXM3989	C15H23O2	-1	(2E,6E)-farnesoate	chebi:83276	C16502	product
MNXR104283	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR104283	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR104283	product	1	MNXM175	C6H12O6	0	D-fructose	chebi:37721	C00095	product
MNXR104283	reactant	1	MNXM469	C6H14O6	0	D-sorbitol	chebi:17924	C00794	reactant
MNXR104283	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR96730	product	1	MNXM2512	C5H6O5	-2	(2R,3S)-3-methylmalate	chebi:58511	C06032	product
MNXR96730	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR96730	reactant	1	MNXM2356	C5H4O4	-2	2-methylmaleate	chebi:30719	C02226	reactant
MNXR102243	product	1	MNXM13	CO2	0	CO2	chebi:16526	C00011	product
MNXR102243	product	1	MNXM172	C4H5O3	-1	succinate semialdehyde	chebi:57706	C00232	product
MNXR102243	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR102243	reactant	1	MNXM20	C5H4O5	-2	2-oxoglutarate	chebi:16810	C00026	reactant
MNXR100635	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR100635	product	1	MNXM114176	C4H7O3	-1	(S)-3-hydroxy-2-methylpropanoate	chebi:62638	C06001	product
MNXR100635	product	1	MNXM12	C21H32N7O16P3S	-4	CoA	chebi:57287	C00010	product
MNXR100635	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR100635	reactant	1	MNXM446	C25H38N7O18P3S	-4	(3S)-hydroxybutanoyl-CoA	chebi:57316	"C01144;C06000"	reactant
MNXR94902	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR94902	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR94902	product	1	MNXM244	C3H3O3	-1	3-oxopropanoate	chebi:33190	C00222	product
MNXR94902	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR94902	reactant	1	MNXM872	C3H5O3	-1	3-hydroxypropanoate	chebi:16510	C01013	reactant
MNXR107620	reactant	1	MNXM20	C5H4O5	-2	2-oxoglutarate	chebi:16810	C00026	reactant
MNXR107620	reactant	1	MNXM498	C3H6NO4S	-1	3-sulfino-L-alanine	chebi:61085	C00606	reactant
MNXR107620	product	1	MNXM2484	C3H2O5S	-2	3-sulfinylpyruvic acid	chebi:1665	C05527	product
MNXR107620	product	1	MNXM89557	C5H8NO4	-1	L-glutamate	chebi:29985	"C00025;D00007;C00302;D04341"	product
MNXR117280	reactant	1	MNXM10725	C35H45O2	-1	apo-4'-lycopenoate	NA	NA	reactant
MNXR117280	product	1	MNXM4066	C35H45O2	-1	neurosporaxanthin	chebi:63069	C08607	product
MNXR117337	reactant	1	MNXM1233	C6H14O6	0	galactitol	chebi:16813	C01697	reactant
MNXR117337	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR117337	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR117337	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR117337	product	1	MNXM8830	C6H12O6	0	L-xylo-3-hexulose	chebi:134214	NA	product
MNXR117338	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR117338	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR117338	reactant	1	MNXM8830	C6H12O6	0	L-xylo-3-hexulose	chebi:134214	NA	reactant
MNXR117338	product	1	MNXM469	C6H14O6	0	D-sorbitol	chebi:17924	C00794	product
MNXR117338	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR122224	reactant	2	MNXM1503	C24H42O21	0	stachyose	chebi:17164	C01613	reactant
MNXR122224	product	1	MNXM621	C18H32O16	0	raffinose	chebi:16634	C00492	product
MNXR122224	product	1	MNXM7880	C30H52O26	0	verbascose	chebi:28586	C08252	product
MNXR122225	product	1	MNXM1503	C24H42O21	0	stachyose	chebi:17164	C01613	product
MNXR122225	product	1	MNXM167	C12H22O11	0	sucrose	chebi:17992	C00089	product
MNXR122225	reactant	2	MNXM621	C18H32O16	0	raffinose	chebi:16634	C00492	reactant
MNXR101484	product	1	MNXM148	C6H9N2O2S2R4	1	thioredoxin disulfide	chebi:18191	C00343	product
MNXR101484	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR101484	product	1	MNXM61	C5H11NO2S	0	L-methionine	chebi:57844	"C00073;D00019;C01733;D04983;D04984"	product
MNXR101484	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	NA
MNXR101484	reactant	1	MNXM2246	C5H11NO3S	0	L-methionine (S)-S-oxide	chebi:58772	"C02989;C15998;C15999"	reactant
MNXR101484	reactant	1	MNXM96993	C6H10N2O2S2R4	0	thioredoxin	chebi:15033	C00342	reactant
MNXR95748	product	2	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR95748	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR95748	product	1	MNXM144	C3H7NO2	0	beta-alanine	chebi:57966	"C00099;D07561"	product
MNXR95748	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR95748	reactant	1	MNXM493	C3H8NO	1	3-aminopropanal	chebi:58374	C05665	reactant
MNXR95748	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR94914	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR94914	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR94914	product	1	MNXM4040	C8H8O	0	m-tolualdehyde	chebi:28476	C07209	product
MNXR94914	reactant	1	MNXM3486	C8H10O	0	3-methylbenzyl alcohol	chebi:27995	C07216	reactant
MNXR94914	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR95030	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR95030	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR95030	product	1	MNXM4077	C8H8O	0	p-tolualdehyde	chebi:28617	C06758	product
MNXR95030	reactant	1	MNXM3500	C8H10O	0	4-methylbenzyl alcohol	chebi:1895	C06757	reactant
MNXR95030	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR122929	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR122929	reactant	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	reactant
MNXR122929	reactant	1	MNXM8467	C4H5OSR	0	trans-but-2-enoyl-[acp]	chebi:132146	NA	reactant
MNXR122929	product	1	MNXM2645	C4H7OSR	0	Butyryl-[acp]	chebi:3247	C05745	product
MNXR122929	product	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	product
MNXR105261	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR105261	product	1	MNXM348	C5H10O5	0	D-xylose	chebi:53455	C00181	product
MNXR105261	product	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	product
MNXR105261	reactant	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	reactant
MNXR105261	reactant	1	MNXM510	C5H12O5	0	xylitol	chebi:17151	C00379	reactant
MNXR113527	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR113527	reactant	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	reactant
MNXR113527	reactant	1	MNXM650	C24H34N7O17P3S	-4	acryloyl-CoA	chebi:57367	C00894	reactant
MNXR113527	product	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	product
MNXR113527	product	1	MNXM86	C24H36N7O17P3S	-4	propanoyl-CoA	chebi:57392	C00100	product
MNXR115598	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR115598	product	1	MNXM2747	C48H74N7O20P3S	-4	(24E)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-en-26-oyl-CoA	chebi:59879	C05460	product
MNXR115598	reactant	1	MNXM732	C48H76N7O21P3S	-4	(24R,25R)-3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestan-26-oyl-CoA	chebi:59807	C15614	reactant
MNXR122501	product	1	MNXM164298	C7H7O5	-1	4-hydroxy-2-keto-5-methyl-6-oxo-3-hexenoate	NA	NA	reactant
MNXR122501	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR122501	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	NA
MNXR122501	reactant	1	MNXM23	C3H3O3	-1	pyruvate	chebi:15361	C00022	product
MNXR122501	reactant	1	MNXM305	C4H5O3	-1	2-methyl-3-oxopropanoate	chebi:57700	C00349	product
MNXR102547	product	1	MNXM126	C3H4O7P	-3	3-phospho-D-glycerate	chebi:58272	C00197	product
MNXR102547	reactant	1	MNXM275	C3H4O7P	-3	2-phospho-D-glycerate	chebi:58289	C00631	reactant
MNXR101737	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR101737	reactant	1	MNXM244	C3H3O3	-1	3-oxopropanoate	chebi:33190	C00222	reactant
MNXR101737	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR101737	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR101737	product	1	MNXM872	C3H5O3	-1	3-hydroxypropanoate	chebi:16510	C01013	product
MNXR100827	product	1	MNXM1706	C7H8O4	-2	2-isopropylmaleate	chebi:58085	C02631	product
MNXR100827	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR100827	reactant	1	MNXM891	C7H10O5	-2	(2R,3S)-3-isopropylmalate	chebi:35121	C04411	reactant
MNXR111236	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR111236	product	1	MNXM105630	O3S	-2	sulfite	chebi:17359	"C00094;C11481"	product
MNXR111236	product	1	MNXM15	H4N	1	NH4(+)	chebi:28938	C01342	product
MNXR111236	product	1	MNXM23	C3H3O3	-1	pyruvate	chebi:15361	C00022	product
MNXR111236	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR111236	reactant	1	MNXM713	C3H6NO5S	-1	L-cysteate	chebi:58090	C00506	reactant
MNXR110620	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	NA
MNXR110620	product	1	MNXM2614	C8H8O2	0	4'-hydroxyacetophenone	chebi:28032	C10700	reactant
MNXR110620	product	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR110620	product	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR110620	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR110620	reactant	1	MNXM3863	C8H8O3	0	4-hydroxyphenyl acetate	chebi:31128	C13636	product
MNXR110620	reactant	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR96079	reactant	1	MNXM20	C5H4O5	-2	2-oxoglutarate	chebi:16810	C00026	reactant
MNXR96079	reactant	1	MNXM42	C4H6NO4	-1	L-aspartate	chebi:29991	"C00049;D00013;C16433"	reactant
MNXR96079	product	1	MNXM46	C4H2O5	-2	oxaloacetate	chebi:16452	C00036	product
MNXR96079	product	1	MNXM89557	C5H8NO4	-1	L-glutamate	chebi:29985	"C00025;D00007;C00302;D04341"	product
MNXR95191	product	2	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR95191	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR95191	product	1	MNXM192	C4H9NO2	0	4-aminobutanoate	chebi:59888	"C00334;D00058"	product
MNXR95191	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR95191	reactant	1	MNXM422	C4H10NO	1	4-aminobutanal	chebi:58264	C00555	reactant
MNXR95191	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR113814	product	1	MNXM105643	C20H15O8	-1	1'-hydroxyversicolorone	chebi:77907	C20503	product
MNXR113814	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR113814	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	NA
MNXR113814	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR113814	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	NA
MNXR113814	reactant	1	MNXM9370	C20H16O7	0	(1'S,5'S)-averufin	chebi:71537	C20574	reactant
MNXR113815	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR113815	reactant	1	MNXM105643	C20H15O8	-1	1'-hydroxyversicolorone	chebi:77907	C20503	reactant
MNXR113815	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR113815	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR113815	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR113815	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR113815	product	1	MNXM9229	C20H15O9	-1	(2S,3S)-versiconal hemiacetal acetate	chebi:77975	C20505	product
MNXR113816	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR113816	reactant	1	MNXM13256	C20H17O8	-1	(2S)-versicolorone	chebi:73281	C20504	reactant
MNXR113816	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR113816	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR113816	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR113816	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR113816	product	1	MNXM9230	C20H17O9	-1	(3S)-versiconol acetate	chebi:72673	C20506	product
MNXR96362	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR96362	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR96362	product	1	MNXM371	C7H6O	0	benzaldehyde	chebi:17169	C00193	product
MNXR96362	reactant	1	MNXM562	C7H8O	0	benzyl alcohol	chebi:17987	C00556	reactant
MNXR96362	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR115736	product	1	MNXM112	C6H12O6	0	beta-D-galactose	chebi:27667	C00962	product
MNXR115736	product	1	MNXM41	C6H12O6	0	D-glucose	chebi:4167	C00031	product
MNXR115736	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR115736	reactant	1	MNXM362	C12H22O11	0	lactose	chebi:17716	C00243	reactant
MNXR101950	product	1	MNXM15	H4N	1	NH4(+)	chebi:28938	C01342	reactant
MNXR101950	reactant	1	MNXM15	H4N	1	NH4(+)	chebi:28938	C01342	reactant
MNXR118551	product	1	MNXM11	HO7P2	-3	diphosphate	chebi:33019	C00013	product
MNXR118551	product	1	MNXM14	C10H12N5O7P	-2	AMP	chebi:456215	"C00020;D02769"	product
MNXR118551	product	1	MNXM553	C27H42N7O17P3S	-4	hexanoyl-CoA	chebi:62620	C05270	product
MNXR118551	reactant	1	MNXM12	C21H32N7O16P3S	-4	CoA	chebi:57287	C00010	reactant
MNXR118551	reactant	1	MNXM1653	C6H11O2	-1	hexanoate	chebi:17120	C01585	reactant
MNXR118551	reactant	1	MNXM3	C10H12N5O13P3	-4	ATP	chebi:30616	"C00002;D08646"	reactant
MNXR107879	reactant	1	MNXM1546	C16H17O9	-1	chlorogenate	chebi:57644	"C00852;C17147"	reactant
MNXR107879	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR107879	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR107879	product	1	MNXM474	C7H11O6	-1	L-quinate	chebi:29751	C00296	product
MNXR107879	product	1	MNXM890	C9H7O4	-1	trans-caffeate	chebi:57770	"C01197;C01481"	product
MNXR106793	product	1	MNXM22	H2O2	0	H2O2	chebi:16240	C00027	product
MNXR106793	product	1	MNXM457	C5H12NO	1	betaine aldehyde	chebi:15710	C00576	product
MNXR106793	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR106793	reactant	1	MNXM90	C5H14NO	1	choline	chebi:15354	C00114	reactant
MNXR111779	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR111779	product	1	MNXM22	H2O2	0	H2O2	chebi:16240	C00027	product
MNXR111779	product	1	MNXM289	C5H11NO2	0	betaine	chebi:17750	C00719	product
MNXR111779	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR111779	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR111779	reactant	1	MNXM457	C5H12NO	1	betaine aldehyde	chebi:15710	C00576	reactant
MNXR113190	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR113190	reactant	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	reactant
MNXR113190	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR113190	reactant	1	MNXM444	C2H6S	0	dimethyl sulfide	chebi:17437	C00580	reactant
MNXR113190	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR113190	product	1	MNXM56	CH2O	0	formaldehyde	chebi:16842	C00067	product
MNXR113190	product	1	MNXM652	CH4S	0	methanethiol	chebi:16007	C00409	product
MNXR113190	product	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	product
MNXR95065	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR95065	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR95065	reactant	1	MNXM963	C6H9O7	-1	5-dehydro-D-gluconate	chebi:58143	C01062	reactant
MNXR95065	product	1	MNXM341	C6H11O7	-1	D-gluconate	chebi:18391	C00257	product
MNXR95065	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR118642	product	1	MNXM1045	C6H11O7	-1	D-mannonate	chebi:17767	C00514	product
MNXR118642	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR118642	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR118642	reactant	1	MNXM1660	C6H9O7	-1	D-fructuronate	chebi:59863	C00905	reactant
MNXR118642	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR122996	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR122996	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR122996	product	1	MNXM873	C48H74N7O21P3S	-4	3alpha,7alpha,12alpha-trihydroxy-24-oxo-5beta-cholestan-26-oyl-CoA	chebi:58507	C05467	product
MNXR122996	reactant	1	MNXM732	C48H76N7O21P3S	-4	(24R,25R)-3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestan-26-oyl-CoA	chebi:59807	C15614	reactant
MNXR122996	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR96990	product	1	MNXM1214	C3H3O3S	-1	3-mercaptopyruvate	chebi:57678	C00957	product
MNXR96990	product	1	MNXM89557	C5H8NO4	-1	L-glutamate	chebi:29985	"C00025;D00007;C00302;D04341"	product
MNXR96990	reactant	1	MNXM20	C5H4O5	-2	2-oxoglutarate	chebi:16810	C00026	reactant
MNXR96990	reactant	1	MNXM55	C3H7NO2S	0	L-cysteine	chebi:35235	"C00097;D00026;C00736"	reactant
MNXR123029	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR123029	reactant	1	MNXM2748	C48H74N7O19P3S	-4	(24E)-3alpha,7alpha-dihydroxy-5beta-cholest-24-en-26-oyl-CoA	chebi:87700	C05447	reactant
MNXR123029	product	1	MNXM3395	C48H76N7O20P3S	-4	(24R,25R)-3alpha,7alpha,24-trihydroxy-5beta-cholestan-26-oyl-CoA	chebi:87702	NA	product
MNXR112792	product	1	MNXM10807	C6H15N4O3	1	(2S,3S)-hydroxyarginine	chebi:73938	C18473	product
MNXR112792	product	1	MNXM13	CO2	0	CO2	chebi:16526	C00011	product
MNXR112792	product	1	MNXM25	C4H4O4	-2	succinate	chebi:30031	C00042	product
MNXR112792	reactant	1	MNXM20	C5H4O5	-2	2-oxoglutarate	chebi:16810	C00026	reactant
MNXR112792	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR112792	reactant	1	MNXM70	C6H15N4O2	1	L-arginine	chebi:32682	"C00062;D02982;C02385"	reactant
MNXR110509	product	1	MNXM11	HO7P2	-3	diphosphate	chebi:33019	C00013	product
MNXR110509	product	1	MNXM5518	C14H15O4	-1	3-dimethylallyl-4-hydroxyphenylpyruvate	chebi:74408	C12456	product
MNXR110509	reactant	1	MNXM132	C5H9O7P2	-3	dimethylallyl diphosphate	chebi:57623	C00235	reactant
MNXR110509	reactant	1	MNXM153	C9H7O4	-1	3-(4-hydroxyphenyl)pyruvate	chebi:36242	C01179	reactant
MNXR110510	product	1	MNXM13	CO2	0	CO2	chebi:16526	C00011	product
MNXR110510	product	1	MNXM6089	C13H15O4	-1	3-Dimethylallyl-4-hydroxymandelic acid	chebi:31112	C12457	product
MNXR110510	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR110510	reactant	1	MNXM5518	C14H15O4	-1	3-dimethylallyl-4-hydroxyphenylpyruvate	chebi:74408	C12456	reactant
MNXR97453	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR97453	product	1	MNXM204	C7H5O4	-1	3,4-dihydroxybenzoate	chebi:36241	C00230	product
