rxns	rxnNames	formulas	flux	grRules	subSystems
r_0170	aldehyde dehydrogenase (2-phenylethanol, NAD)	H+[m] + NADH[m] + phenylacetaldehyde[m] => 2-phenylethanol[m] + NAD[m]	0	C5DTZ6_ZYGRC	Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_0171	aldehyde dehydrogenase (2-phenylethanol, NADP)	H+[c] + NADPH[c] + phenylacetaldehyde[c] => 2-phenylethanol[c] + NADP(+)[c]	0	C5E073_ZYGRC or YMR318C	Gluconeogenesis // sce00010  Glycolysis // sce00040  Pentose and glucuronate interconversions // sce00561  Glycerolipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_0172	aldehyde dehydrogenase (3-aminopropanal, NAD)	3-aminopropanal[c] + H2O[c] + NAD[c] => beta-alanine[c] + 2 H+[c] + NADH[c]	0	YMR169C or C5DPZ0_ZYGRC	Gluconeogenesis // sce00010  Glycolysis // sce00340  Histidine metabolism // sce00350  Tyrosine metabolism // sce00360  Phenylalanine metabolism // sce00410  beta-Alanine metabolism // sce01110  Biosynthesis of secondary metabolites
r_0173	aldehyde dehydrogenase (acetaldehyde, NADP)	acetaldehyde[c] + H2O[c] + NADP(+)[c] => acetate[c] + 2 H+[c] + NADPH[c]	0.587233536299317	YPL061W	Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00280  Valine, leucine and isoleucine degradation // sce00310  Lysine degradation // sce00330  Arginine and proline metabolism // sce00340  Histidine metabolism // sce00380  Tryptophan metabolism // sce00410  beta-Alanine metabolism // sce00561  Glycerolipid metabolism // sce00620  Pyruvate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_0174	aldehyde dehydrogenase (acetylaldehyde, NAD)	acetaldehyde[m] + H2O[m] + NAD[m] => acetate[m] + 2 H+[m] + NADH[m]	0	YOR374W	Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00280  Valine, leucine and isoleucine degradation // sce00310  Lysine degradation // sce00330  Arginine and proline metabolism // sce00340  Histidine metabolism // sce00380  Tryptophan metabolism // sce00410  beta-Alanine metabolism // sce00561  Glycerolipid metabolism // sce00620  Pyruvate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_0175	aldehyde dehydrogenase (acetylaldehyde, NADP)	acetaldehyde[m] + H2O[m] + NADP(+)[m] => acetate[m] + 2 H+[m] + NADPH[m]	0	C5DSI8_ZYGRC or YOR374W	Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00280  Valine, leucine and isoleucine degradation // sce00310  Lysine degradation // sce00330  Arginine and proline metabolism // sce00340  Histidine metabolism // sce00380  Tryptophan metabolism // sce00410  beta-Alanine metabolism // sce00561  Glycerolipid metabolism // sce00620  Pyruvate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_0176	aldehyde dehydrogenase (indole-3-acetaldehyde, NAD)	H2O[m] + indol-3-ylacetaldehyde[m] + NAD[m] => 2 H+[m] + indole-3-acetate[m] + NADH[m]	0	YOR374W	Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00280  Valine, leucine and isoleucine degradation // sce00310  Lysine degradation // sce00330  Arginine and proline metabolism // sce00340  Histidine metabolism // sce00380  Tryptophan metabolism // sce00410  beta-Alanine metabolism // sce00561  Glycerolipid metabolism // sce00620  Pyruvate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_0177	aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)	H2O[c] + indol-3-ylacetaldehyde[c] + NADP(+)[c] => 2 H+[c] + indole-3-acetate[c] + NADPH[c]	0	YPL061W	Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00280  Valine, leucine and isoleucine degradation // sce00310  Lysine degradation // sce00330  Arginine and proline metabolism // sce00340  Histidine metabolism // sce00380  Tryptophan metabolism // sce00410  beta-Alanine metabolism // sce00561  Glycerolipid metabolism // sce00620  Pyruvate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_0178	aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)	H2O[m] + indol-3-ylacetaldehyde[m] + NADP(+)[m] => 2 H+[m] + indole-3-acetate[m] + NADPH[m]	0	C5DSI8_ZYGRC or YOR374W	Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00280  Valine, leucine and isoleucine degradation // sce00310  Lysine degradation // sce00330  Arginine and proline metabolism // sce00340  Histidine metabolism // sce00380  Tryptophan metabolism // sce00410  beta-Alanine metabolism // sce00561  Glycerolipid metabolism // sce00620  Pyruvate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_0180	aldehyde dehydrogenase (isoamyl alcohol, NAD)	3-methylbutanal[m] + H+[m] + NADH[m] => isoamylol[m] + NAD[m]	0	C5DTZ6_ZYGRC	Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_0181	aldehyde dehydrogenase (isoamyl alcohol, NADP)	3-methylbutanal[c] + H+[c] + NADPH[c] => isoamylol[c] + NADP(+)[c]	0	C5E073_ZYGRC or YMR318C	Gluconeogenesis // sce00010  Glycolysis // sce00040  Pentose and glucuronate interconversions // sce00561  Glycerolipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_0183	aldehyde dehydrogenase (isobutyl alcohol, NAD)	H+[m] + isobutyraldehyde[m] + NADH[m] => isobutanol[m] + NAD[m]	0	C5DTZ6_ZYGRC	Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_0184	aldehyde dehydrogenase (isobutyl alcohol, NADP)	H+[c] + isobutyraldehyde[c] + NADPH[c] => isobutanol[c] + NADP(+)[c]	0	C5E073_ZYGRC or YMR318C	Gluconeogenesis // sce00010  Glycolysis // sce00040  Pentose and glucuronate interconversions // sce00561  Glycerolipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_0185	aldehyde dehydrogenase (phenylacetaldehyde, NAD)	H2O[c] + NAD[c] + phenylacetaldehyde[c] => 2 H+[c] + NADH[c] + phenylacetic acid[c]	0	YMR169C or C5DPZ0_ZYGRC	Gluconeogenesis // sce00010  Glycolysis // sce00340  Histidine metabolism // sce00350  Tyrosine metabolism // sce00360  Phenylalanine metabolism // sce00410  beta-Alanine metabolism // sce01110  Biosynthesis of secondary metabolites
r_0187	aldehyde dehydrogenase (tryptophol, NAD)	H+[m] + indol-3-ylacetaldehyde[m] + NADH[m] => NAD[m] + tryptophol[m]	0	C5DTZ6_ZYGRC	Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_0188	alkaline phosphatase (dihydroneopterin)	7,8-dihydroneopterin 3'-triphosphate[c] + 3 H2O[c] => 7,8-dihydroneopterin[c] + 2 H+[c] + 3 phosphate[c]	0	C5DXX5_ZYGRC	sce00730  Thiamine metabolism // sce00790  Folate biosynthesis
r_0189	allantoate amidinohydrolase	allantoate[c] + H2O[c] => urea[c] + ureidoglycolic acid[c]	0	C5DS95_ZYGRC	sce00230  Purine metabolism
r_0190	allantoinase, reaction	allantoin[c] + H2O[c] => allantoate[c] + H+[c]	0	C5DPP8_ZYGRC	sce00230  Purine metabolism
r_0191	allophanate hydrolase	3 H+[c] + H2O[c] + urea-1-carboxylic acid[c] => 2 ammonium[c] + 2 carbon dioxide[c]	0	C5DXZ3_ZYGRC	sce00220  Arginine biosynthesis // sce00791  Atrazine degradation
r_0192	alpha 1,2-mannosyltransferase	beta-D-mannosyldiacetylchitobiosyldiphosphodolichol[g] + GDP-alpha-D-mannose[g] => alpha-D-mannosyl-beta-D-mannosyldiacetylchitobiosyldiphosphodolichol[g] + GDP[g] + H+[g]	0	C5DV55_ZYGRC or C5DXZ6_ZYGRC or C5DXX8_ZYGRC or YJL139C or C5DPC5_ZYGRC or C5E417_ZYGRC	sce00513  Various types of N-glycan biosynthesis // sce00514  Other types of O-glycan biosynthesis
r_0194	alpha,alpha-trehalase	H2O[c] + trehalose[c] => 2 D-glucose[c]	0	YDR001C	sce00500  Starch and sucrose metabolism
r_0198	alpha-glucosidase	H2O[c] + maltose[c] => 2 D-glucose[c]	0	YBR299W or YGR287C or YGR292W or YIL172C or YJL221C	sce00052  Galactose metabolism // sce00500  Starch and sucrose metabolism
r_0200	Aminoacetone:oxygen oxidoreductase(deaminating)(flavin-containing)	aminoacetone[c] + H2O[c] + oxygen[c] => ammonium[c] + hydrogen peroxide[c] + methylglyoxal[c]	0		
r_0201	Aminobutyraldehyde dehydrogenase	4-aminobutanal[m] + H2O[m] + NAD[m] => gamma-aminobutyrate[m] + 2 H+[m] + NADH[m]	0	YOR374W	Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00280  Valine, leucine and isoleucine degradation // sce00310  Lysine degradation // sce00330  Arginine and proline metabolism // sce00340  Histidine metabolism // sce00380  Tryptophan metabolism // sce00410  beta-Alanine metabolism // sce00561  Glycerolipid metabolism // sce00620  Pyruvate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_0202	anthranilate phosphoribosyltransferase	anthranilate[c] + PRPP[c] => diphosphate[c] + N-(5-phospho-beta-D-ribosyl)anthranilate[c]	0.00496391260379362	C5DY18_ZYGRC	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01230  Biosynthesis of amino acids
r_0203	anthranilate synthase	chorismate[c] + L-glutamine[c] => anthranilate[c] + H+[c] + L-glutamate[c] + pyruvate[c]	0.00496391260379362	C5DQU0_ZYGRC and C5DZ89_ZYGRC	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01230  Biosynthesis of amino acids
r_0205	arabinose reductase	H+[c] + L-arabinose[c] + NADPH[c] => L-arabinitol[c] + NADP(+)[c]	0	C5DPV2_ZYGRC	sce00040  Pentose and glucuronate interconversions
r_0207	argininosuccinate lyase	(N(omega)-L-arginino)succinic acid[c] => fumarate[c] + L-arginine[c]	0.0280880179066982	YHR018C	sce00220  Arginine biosynthesis // sce00250  Alanine, aspartate and glutamate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01230  Biosynthesis of amino acids
r_0208	argininosuccinate synthase	ATP[c] + L-aspartate[c] + L-citrulline[c] => (N(omega)-L-arginino)succinic acid[c] + AMP[c] + diphosphate[c] + H+[c]	0.0280880179066982	C5DPR0_ZYGRC	sce00220  Arginine biosynthesis // sce00250  Alanine, aspartate and glutamate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01230  Biosynthesis of amino acids
r_0209	arginyl-tRNA synthetase	ATP[c] + L-arginine[c] + tRNA(Arg)[c] => AMP[c] + Arg-tRNA(Arg)[c] + diphosphate[c]	0.0280880179066982	YDR341C	sce00970  Aminoacyl-tRNA biosynthesis
r_0210	arginyl-tRNA synthetase	ATP[m] + L-arginine[m] + tRNA(Arg)[m] => AMP[m] + Arg-tRNA(Arg)[m] + diphosphate[m]	0	C5DPW6_ZYGRC	sce00970  Aminoacyl-tRNA biosynthesis
r_0211	asparagine synthase (glutamine-hydrolysing)	ATP[c] + H2O[c] + L-aspartate[c] + L-glutamine[c] => AMP[c] + diphosphate[c] + H+[c] + L-asparagine[c] + L-glutamate[c]	0.0177756471128786	YGR124W or C5DQZ1_ZYGRC	sce00250  Alanine, aspartate and glutamate metabolism // sce01110  Biosynthesis of secondary metabolites
r_0212	Asparaginyl-tRNA synthetase	ATP[c] + L-asparagine[c] + tRNA(Asn)[c] => AMP[c] + Asn-tRNA(Asn)[c] + diphosphate[c]	0.0177756471128786	C5E1R5_ZYGRC	sce00970  Aminoacyl-tRNA biosynthesis
r_0213	asparaginyl-tRNA synthetase, miotchondrial	ATP[m] + L-asparagine[m] + tRNA(Asn)[m] => AMP[m] + Asn-tRNA(Asn)[m] + diphosphate[m]	0	C5E474_ZYGRC	sce00970  Aminoacyl-tRNA biosynthesis
r_0214	aspartate carbamoyltransferase	carbamoyl phosphate[c] + L-aspartate[c] => H+[c] + N-carbamoyl-L-aspartate[c] + phosphate[c]	0.016322238168917	C5E152_ZYGRC	sce00240  Pyrimidine metabolism // sce00250  Alanine, aspartate and glutamate metabolism
r_0219	aspartate-semialdehyde dehydrogenase	4-phospho-L-aspartate[c] + H+[c] + NADPH[c] => L-aspartate 4-semialdehyde[c] + NADP(+)[c] + phosphate[c]	0.0759679757123393	C5DYK4_ZYGRC	sce00260  Glycine, serine and threonine metabolism // sce00261  Monobactam biosynthesis // sce00270  Cysteine and methionine metabolism // sce00300  Lysine biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids
r_0220	Aspartyl-tRNA synthetase	ATP[c] + L-aspartate[c] + tRNA(Asp)[c] => AMP[c] + Asp-tRNA(Asp)[c] + diphosphate[c]	0.0519987130930587	C5DQI7_ZYGRC	sce00970  Aminoacyl-tRNA biosynthesis
r_0221	Aspartyl-tRNA synthetase	ATP[m] + L-aspartate[m] + tRNA(Asp)[m] => AMP[m] + Asp-tRNA(Asp)[m] + diphosphate[m]	0	C5DYQ6_ZYGRC	sce00970  Aminoacyl-tRNA biosynthesis
r_0222	ATP adenylyltransferase	ADP[c] + ATP[c] + H+[c] => P(1),P(4)-bis(5'-adenosyl) tetraphosphate[c] + phosphate[c]	0	C5DZ50_ZYGRC	sce00230  Purine metabolism
r_0223	ATP adenylyltransferase	ADP[c] + GTP[c] + H+[c] => P1-(5'-adenosyl),P4-(5'-guanosyl) tetraphosphate[c] + phosphate[c]	0	YCL050C	sce00230  Purine metabolism // sce00920  Sulfur metabolism
r_0224	ATP adenylyltransferase	GDP[c] + GTP[c] + H+[c] => P(1),P(4)-bis(5'-guanosyl) tetraphosphate[c] + phosphate[c]	0	YCL050C	sce00230  Purine metabolism // sce00920  Sulfur metabolism
r_0225	ATP phosphoribosyltransferase	ATP[c] + PRPP[c] => 5-phosphoribosyl-ATP[c] + diphosphate[c]	0.0115882855016685	C5DWQ6_ZYGRC	sce00340  Histidine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01230  Biosynthesis of amino acids
r_0227	ATPase, cytosolic	ATP[c] + H2O[c] => ADP[c] + H+[e] + phosphate[c]	0	C5DVU8_ZYGRC	sce00190  Oxidative phosphorylation // sce00230  Purine metabolism // sce00240  Pyrimidine metabolism
r_0228	beta-1,4 mannosyltransferase	GDP-alpha-D-mannose[c] + N,N'-diacetylchitobiosyldiphosphodolichol[c] => beta-D-mannosyldiacetylchitobiosyldiphosphodolichol[c] + GDP[c]	0	C5DUF7_ZYGRC	sce00510  N-Glycan biosynthesis // sce00513  Various types of N-glycan biosynthesis
r_0229	biotin synthase	dethiobiotin[c] + polysulphur[c] => biotin[c] + 2 H+[c]	0	C5DUX9_ZYGRC	sce00780  Biotin metabolism
r_0230	biotin-[acetyl-CoA-carboxylase] ligase	ATP[c] + biotin[c] + H+[c] => biotinyl-5'-AMP[c] + diphosphate[c]	0	C5DXL1_ZYGRC	sce00780  Biotin metabolism
r_0231	C-14 sterol reductase	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[c] + H+[c] + NADPH[c] => 14-demethyllanosterol[c] + NADP(+)[c]	0.00568078635664117	C5DRA2_ZYGRC	sce00100  Steroid biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_0233	C-22 sterol desaturase (NADP)	ergosta-5,7,24(28)-trien-3beta-ol[c] + H+[c] + NADPH[c] + oxygen[c] => ergosta-5,7,22,24(28)-tetraen-3beta-ol[c] + 2 H2O[c] + NADP(+)[c]	0	C5E4H6_ZYGRC	sce00100  Steroid biosynthesis // sce01130  Biosynthesis of antibiotics
r_0234	C-3 sterol dehydrogenase	NADP(+)[c] + zymosterol intermediate 1c[c] => carbon dioxide[c] + H+[c] + NADPH[c] + zymosterol intermediate 2[c]	0.00568078635664117	C5E084_ZYGRC	sce00100  Steroid biosynthesis // sce01130  Biosynthesis of antibiotics
r_0235	C-3 sterol dehydrogenase (4-methylzymosterol)	4beta-methylzymosterol-4alpha-carboxylic acid[c] + NAD[c] => 3-dehydro-4-methylzymosterol[c] + carbon dioxide[c] + H+[c] + NADH[c]	0.00568078635664117	C5E084_ZYGRC	sce00100  Steroid biosynthesis // sce01130  Biosynthesis of antibiotics
r_0238	C-4 methyl sterol oxidase	4alpha-methylzymosterol[c] + H+[c] + NADPH[c] + oxygen[c] => H2O[c] + NADP(+)[c] + zymosterol intermediate 1a[c]	0.00568078635664117	C5DRE2_ZYGRC	sce00100  Steroid biosynthesis // sce01130  Biosynthesis of antibiotics
r_0239	C-4 methyl sterol oxidase	H+[c] + NADPH[c] + oxygen[c] + zymosterol intermediate 1a[c] => 2 H2O[c] + NADP(+)[c] + zymosterol intermediate 1b[c]	0.00568078635664117	C5DRE2_ZYGRC	sce00100  Steroid biosynthesis // sce01130  Biosynthesis of antibiotics
r_0240	C-4 methyl sterol oxidase	H+[c] + NADPH[c] + oxygen[c] + zymosterol intermediate 1b[c] => H2O[c] + NADP(+)[c] + zymosterol intermediate 1c[c]	0.00568078635664117	C5DRE2_ZYGRC	sce00100  Steroid biosynthesis // sce01130  Biosynthesis of antibiotics
r_0241	C-4 sterol methyl oxidase (4,4-dimethylzymosterol)	14-demethyllanosterol[c] + 3 H+[c] + 3 NADPH[c] + 3 oxygen[c] => 4beta-methylzymosterol-4alpha-carboxylic acid[c] + 4 H2O[c] + 3 NADP(+)[c]	0.00568078635664117	C5DRE2_ZYGRC	sce00100  Steroid biosynthesis // sce01130  Biosynthesis of antibiotics
r_0242	C-5 sterol desaturase	episterol[c] + H+[c] + NADPH[c] + oxygen[c] => ergosta-5,7,24(28)-trien-3beta-ol[c] + 2 H2O[c] + NADP(+)[c]	0	C5DX93_ZYGRC	sce00100  Steroid biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_0244	C-s24 sterol reductase	ergosta-5,7,22,24(28)-tetraen-3beta-ol[er] + H+[er] + NADPH[er] => ergosterol[er] + NADP(+)[er]	0.00568078635664117	C5E068_ZYGRC	sce00100  Steroid biosynthesis // sce01130  Biosynthesis of antibiotics
r_0250	carbamoyl-phosphate synthase (glutamine-hydrolysing)	2 ATP[c] + bicarbonate[c] + H2O[c] + L-glutamine[c] => 2 ADP[c] + carbamoyl phosphate[c] + 2 H+[c] + L-glutamate[c] + phosphate[c]	0.0444102560756151	C5E152_ZYGRC and YJR109C and C5DYE0_ZYGRC	sce00240  Pyrimidine metabolism // sce00250  Alanine, aspartate and glutamate metabolism
r_0252	carnitine O-acetyltransferase	(R)-carnitine[c] + acetyl-CoA[c] => coenzyme A[c] + O-acetylcarnitine[c]	0.228124000024018	C5DPQ4_ZYGRC or C5DUV4_ZYGRC	sce04146  Peroxisome
r_0253	carnitine O-acetyltransferase	(R)-carnitine[p] + acetyl-CoA[p] => coenzyme A[p] + O-acetylcarnitine[p]	0	C5DW60_ZYGRC	sce04146  Peroxisome
r_0254	carnitine O-acetyltransferase	coenzyme A[m] + O-acetylcarnitine[m] => (R)-carnitine[m] + acetyl-CoA[m]	0.228124000024018	C5DW60_ZYGRC	sce04146  Peroxisome
r_0259	ceramide-1 hydroxylase (24C)	ceramide-1 (C24)[er] + H+[er] + NADPH[er] + oxygen[er] => ceramide-2 (C24)[er] + H2O[er] + NADP(+)[er]	0	C5E104_ZYGRC	sce00600  Sphingolipid metabolism
r_0261	ceramide-1 hydroxylase (26C)	ceramide-1 (C26)[er] + H+[er] + NADPH[er] + oxygen[er] => ceramide-2 (C26)[er] + H2O[er] + NADP(+)[er]	0	C5E104_ZYGRC	sce00600  Sphingolipid metabolism
r_0271	chitin deacetylase	chitin[c] + H2O[c] => acetate[c] + chitosan[ce] + H+[c]	0	YLR307W or C5DQI2_ZYGRC	sce00520  Amino sugar and nucleotide sugar metabolism
r_0273	choline kinase	ATP[c] + choline[c] => ADP[c] + choline phosphate[c] + H+[c]	0	C5DY59_ZYGRC	sce00564  Glycerophospholipid metabolism
r_0274	choline phosphate cytididyltransferase	choline phosphate[c] + CTP[c] + H+[c] => CDP-choline[c] + diphosphate[c]	0	C5E0C6_ZYGRC	sce00440  Phosphonate and phosphinate metabolism // sce00564  Glycerophospholipid metabolism
r_0280	cis-aconitate(3-) to isocitrate	cis-aconitate[m] + H2O[m] => isocitrate[m]	0	YLR304C	sce00020  Citrate cycle (TCA cycle) // sce00630  Glyoxylate and dicarboxylate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids
r_0300	citrate synthase	acetyl-CoA[m] + H2O[m] + oxaloacetate[m] => citrate[m] + coenzyme A[m] + H+[m]	0.178100358832391	C5E4A5_ZYGRC or C5DXE7_ZYGRC	sce00020  Citrate cycle (TCA cycle) // sce00630  Glyoxylate and dicarboxylate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids
r_0301	citrate synthase, peroxisomal	acetyl-CoA[p] + H2O[p] + oxaloacetate[p] => citrate[p] + coenzyme A[p] + H+[p]	0	YCR005C	sce00020  Citrate cycle (TCA cycle) // sce00630  Glyoxylate and dicarboxylate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids
r_0302	citrate to cis-aconitate(3-)	citrate[m] => cis-aconitate[m] + H2O[m]	0	YLR304C	sce00020  Citrate cycle (TCA cycle) // sce00630  Glyoxylate and dicarboxylate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids
