rxns	rxnNames	formulas	flux	grRules	subSystems
r_1087	valine transaminase	2-oxoglutarate[c] + L-valine[c] => 3-methyl-2-oxobutanoate[c] + L-glutamate[c]	0	YJR148W	sce00270  Cysteine and methionine metabolism // sce00280  Valine, leucine and isoleucine degradation // sce00290  Valine, leucine and isoleucine biosynthesis // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids
r_1092	xylitol dehydrogenase (D-xyulose-forming)	NAD[c] + xylitol[c] => D-xylulose[c] + H+[c] + NADH[c]	0	YLR070C	sce00040  Pentose and glucuronate interconversions
r_2113	spontaneous kynurenic acid to quinaldic acid	kynurenic acid[c] => quinaldic acid[c]	0		
r_2114	spontaneous 2-amino-3-carboxymuconate-6-semialdehyde to quinolinate	2-amino-3-carboxymuconate-6-semialdehyde[c] => H2O[c] + quinolinate[c]	0		
r_2115	alcohol dehydrogenase, (acetaldehyde to ethanol)	acetaldehyde[c] + H+[c] + NADH[c] => ethanol[c] + NAD[c]	11.3192239204255	YBR145W or YOL086C	Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_2209	fatty-acid--CoA ligase (arachidate), cell envelope	ATP[ce] + coenzyme A[ce] + arachidate[ce] => AMP[ce] + diphosphate[ce] + icosanoyl-CoA[ce]	0	YIL009W	sce00061  Fatty acid biosynthesis // sce00071  Fatty acid degradation // sce01212  Fatty acid metabolism // sce04146  Peroxisome
r_2210	fatty-acid--CoA ligase (behenate), cell envelope	ATP[ce] + coenzyme A[ce] + behenate[ce] => AMP[ce] + diphosphate[ce] + docosanoyl-CoA[ce]	0	YIL009W	sce00061  Fatty acid biosynthesis // sce00071  Fatty acid degradation // sce01212  Fatty acid metabolism // sce04146  Peroxisome
r_2211	fatty-acid--CoA ligase (lignoceric acid), cell envelope	ATP[ce] + coenzyme A[ce] + lignoceric acid[ce] => AMP[ce] + diphosphate[ce] + tetracosanoyl-CoA[ce]	0	YIL009W	sce00061  Fatty acid biosynthesis // sce00071  Fatty acid degradation // sce01212  Fatty acid metabolism // sce04146  Peroxisome
r_2212	fatty-acid--CoA ligase (cerotic acid), cell envelope	ATP[ce] + coenzyme A[ce] + cerotic acid[ce] => AMP[ce] + diphosphate[ce] + hexacosanoyl-CoA[ce]	0	YIL009W	sce00061  Fatty acid biosynthesis // sce00071  Fatty acid degradation // sce01212  Fatty acid metabolism // sce04146  Peroxisome
r_2301	delta(3,5)-delta(2,4)-dienoyl-CoA isomerase (trans-3,cis-5-dodecadienoyl-CoA)	trans-3,cis-5-dodecadienoyl-CoA[p] => trans-2,trans-4-dodecadienoyl-CoA[p]	0	YOR180C	
r_2302	delta(3,5)-delta(2,4)-dienoyl-CoA isomerase (trans-3,cis-5-tetradecadienoyl-CoA)	trans-3,cis-5-tetradecadienoyl-CoA[p] => trans-2,trans-4-tetradecadienoyl-CoA[p]	0	YOR180C	
r_2305	cis-aconitate(3-) to isocitrate	cis-aconitate[c] + H2O[c] => isocitrate[c]	0.135712661376125	YLR304C	sce00020  Citrate cycle (TCA cycle) // sce00630  Glyoxylate and dicarboxylate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids
r_2310	glycerol-3-phosphate acyltransferase (18:0), ER membrane	stearoyl-CoA[erm] + glycerol 3-phosphate[erm] => coenzyme A[erm] + 1-acyl-sn-glycerol 3-phosphate (18:0)[erm]	0.000774315264813972	YKR067W	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2311	glycerol-3-phosphate acyltransferase (18:1), ER membrane	oleoyl-CoA[erm] + glycerol 3-phosphate[erm] => coenzyme A[erm] + 1-acyl-sn-glycerol 3-phosphate (18:1)[erm]	0	YKR067W	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2314	dihydroxyacetone phosphate acyltransferase (18:0), ER membrane	stearoyl-CoA[erm] + dihydroxyacetone phosphate[erm] => coenzyme A[erm] + acylglycerone phosphate (18:0)[erm]	0	YKR067W	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2315	dihydroxyacetone phosphate acyltransferase (18:1), ER membrane	oleoyl-CoA[erm] + dihydroxyacetone phosphate[erm] => coenzyme A[erm] + acylglycerone phosphate (18:1)[erm]	0	YKR067W	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2316	glycerol-3-phosphate acyltransferase (16:0), lipid particle	glycerol 3-phosphate[lp] + palmitoyl-CoA[lp] => coenzyme A[lp] + 1-acyl-sn-glycerol 3-phosphate (16:0)[lp]	0.00199536029108298	YKR067W	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2317	glycerol-3-phosphate acyltransferase (16:1), lipid particle	glycerol 3-phosphate[lp] + palmitoleoyl-CoA(4-)[lp] => coenzyme A[lp] + 1-acyl-sn-glycerol 3-phosphate (16:1)[lp]	0	YKR067W	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2318	glycerol-3-phosphate acyltransferase (18:0), lipid particle	glycerol 3-phosphate[lp] + stearoyl-CoA[lp] => coenzyme A[lp] + 1-acyl-sn-glycerol 3-phosphate (18:0)[lp]	0	YKR067W	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2319	glycerol-3-phosphate acyltransferase (18:1), lipid particle	glycerol 3-phosphate[lp] + oleoyl-CoA[lp] => coenzyme A[lp] + 1-acyl-sn-glycerol 3-phosphate (18:1)[lp]	0	YKR067W	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2320	dihydroxyacetone phosphate acyltransferase (16:0), lipid particle	dihydroxyacetone phosphate[lp] + palmitoyl-CoA[lp] => coenzyme A[lp] + acylglycerone phosphate (16:0)[lp]	0	YKR067W	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2321	dihydroxyacetone phosphate acyltransferase (16:1), lipid particle	dihydroxyacetone phosphate[lp] + palmitoleoyl-CoA(4-)[lp] => coenzyme A[lp] + acylglycerone phosphate (16:1)[lp]	0	YKR067W	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2322	dihydroxyacetone phosphate acyltransferase (18:0), lipid particle	dihydroxyacetone phosphate[lp] + stearoyl-CoA[lp] => coenzyme A[lp] + acylglycerone phosphate (18:0)[lp]	0	YKR067W	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2323	dihydroxyacetone phosphate acyltransferase (18:1), lipid particle	dihydroxyacetone phosphate[lp] + oleoyl-CoA[lp] => coenzyme A[lp] + acylglycerone phosphate (18:1)[lp]	0	YKR067W	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2344	PA phosphatase (1-16:0, 2-16:1), ER membrane	H2O[erm] + phosphatidate (1-16:0, 2-16:1)[erm] => phosphate[erm] + diglyceride (1-16:0, 2-16:1)[erm]	0	NED1_SCHPO	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2345	PA phosphatase (1-16:0, 2-18:1), ER membrane	H2O[erm] + phosphatidate (1-16:0, 2-18:1)[erm] => phosphate[erm] + diglyceride (1-16:0, 2-18:1)[erm]	0	NED1_SCHPO	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2346	PA phosphatase (1-16:1, 2-16:1), ER membrane	H2O[erm] + phosphatidate (1-16:1, 2-16:1)[erm] => phosphate[erm] + diglyceride (1-16:1, 2-16:1)[erm]	0	NED1_SCHPO	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2347	PA phosphatase (1-16:1, 2-18:1), ER membrane	H2O[erm] + phosphatidate (1-16:1, 2-18:1)[erm] => phosphate[erm] + diglyceride (1-16:1, 2-18:1)[erm]	0	NED1_SCHPO	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2348	PA phosphatase (1-18:0, 2-16:1), ER membrane	H2O[erm] + phosphatidate (1-18:0, 2-16:1)[erm] => phosphate[erm] + diglyceride (1-18:0, 2-16:1)[erm]	0	NED1_SCHPO	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2349	PA phosphatase (1-18:0, 2-18:1), ER membrane	H2O[erm] + phosphatidate (1-18:0, 2-18:1)[erm] => phosphate[erm] + diglyceride (1-18:0, 2-18:1)[erm]	0	NED1_SCHPO	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2350	PA phosphatase (1-18:1, 2-16:1), ER membrane	H2O[erm] + phosphatidate (1-18:1, 2-16:1)[erm] => phosphate[erm] + diglyceride (1-18:1, 2-16:1)[erm]	0.024123887303454	NED1_SCHPO	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2351	PA phosphatase (1-18:1, 2-18:1), ER membrane	H2O[erm] + phosphatidate (1-18:1, 2-18:1)[erm] => phosphate[erm] + diglyceride (1-18:1, 2-18:1)[erm]	0	NED1_SCHPO	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2520	ethanolaminephosphotransferase (1-16:0, 2-16:1), ER membrane	diglyceride (1-16:0, 2-16:1)[erm] + CDP-ethanolamine[erm] => H+[erm] + CMP[erm] + phosphatidylethanolamine (1-16:0, 2-16:1)[erm]	0	YHR123W	sce00440  Phosphonate and phosphinate metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2521	ethanolaminephosphotransferase (1-16:1, 2-16:1), ER membrane	diglyceride (1-16:1, 2-16:1)[erm] + CDP-ethanolamine[erm] => H+[erm] + CMP[erm] + phosphatidylethanolamine (1-16:1, 2-16:1)[erm]	0	YHR123W	sce00440  Phosphonate and phosphinate metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2522	ethanolaminephosphotransferase (1-18:0, 2-16:1), ER membrane	diglyceride (1-18:0, 2-16:1)[erm] + CDP-ethanolamine[erm] => H+[erm] + CMP[erm] + phosphatidylethanolamine (1-18:0, 2-16:1)[erm]	0	YHR123W	sce00440  Phosphonate and phosphinate metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2523	ethanolaminephosphotransferase (1-18:1, 2-16:1), ER membrane	diglyceride (1-18:1, 2-16:1)[erm] + CDP-ethanolamine[erm] => H+[erm] + CMP[erm] + phosphatidylethanolamine (1-18:1, 2-16:1)[erm]	0	YHR123W	sce00440  Phosphonate and phosphinate metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2524	ethanolaminephosphotransferase (1-16:0, 2-18:1), ER membrane	diglyceride (1-16:0, 2-18:1)[erm] + CDP-ethanolamine[erm] => H+[erm] + CMP[erm] + phosphatidylethanolamine (1-16:0, 2-18:1)[erm]	0	YHR123W	sce00440  Phosphonate and phosphinate metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2525	ethanolaminephosphotransferase (1-16:1, 2-18:1), ER membrane	diglyceride (1-16:1, 2-18:1)[erm] + CDP-ethanolamine[erm] => H+[erm] + CMP[erm] + phosphatidylethanolamine (1-16:1, 2-18:1)[erm]	0	YHR123W	sce00440  Phosphonate and phosphinate metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2526	ethanolaminephosphotransferase (1-18:0, 2-18:1), ER membrane	diglyceride (1-18:0, 2-18:1)[erm] + CDP-ethanolamine[erm] => H+[erm] + CMP[erm] + phosphatidylethanolamine (1-18:0, 2-18:1)[erm]	0	YHR123W	sce00440  Phosphonate and phosphinate metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2527	ethanolaminephosphotransferase (1-18:1, 2-18:1), ER membrane	diglyceride (1-18:1, 2-18:1)[erm] + CDP-ethanolamine[erm] => H+[erm] + CMP[erm] + phosphatidylethanolamine (1-18:1, 2-18:1)[erm]	0	YHR123W	sce00440  Phosphonate and phosphinate metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2528	cholinephosphotransferase (1-16:0, 2-16:1), ER membrane	diglyceride (1-16:0, 2-16:1)[erm] + CDP-choline[erm] => H+[erm] + CMP[erm] + phosphatidylcholine (1-16:0, 2-16:1)[erm]	0	YHR123W or YF3A_SCHPO	sce00440  Phosphonate and phosphinate metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2529	cholinephosphotransferase (1-16:1, 2-16:1), ER membrane	diglyceride (1-16:1, 2-16:1)[erm] + CDP-choline[erm] => H+[erm] + CMP[erm] + phosphatidylcholine (1-16:1, 2-16:1)[erm]	0	YHR123W or YF3A_SCHPO	sce00440  Phosphonate and phosphinate metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2530	cholinephosphotransferase (1-18:0, 2-16:1), ER membrane	diglyceride (1-18:0, 2-16:1)[erm] + CDP-choline[erm] => H+[erm] + CMP[erm] + phosphatidylcholine (1-18:0, 2-16:1)[erm]	0	YHR123W or YF3A_SCHPO	sce00440  Phosphonate and phosphinate metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2531	cholinephosphotransferase (1-18:1, 2-16:1), ER membrane	diglyceride (1-18:1, 2-16:1)[erm] + CDP-choline[erm] => H+[erm] + CMP[erm] + phosphatidylcholine (1-18:1, 2-16:1)[erm]	0	YHR123W or YF3A_SCHPO	sce00440  Phosphonate and phosphinate metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2532	cholinephosphotransferase (1-16:0, 2-18:1), ER membrane	diglyceride (1-16:0, 2-18:1)[erm] + CDP-choline[erm] => H+[erm] + CMP[erm] + phosphatidylcholine (1-16:0, 2-18:1)[erm]	0	YHR123W or YF3A_SCHPO	sce00440  Phosphonate and phosphinate metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2533	cholinephosphotransferase (1-16:1, 2-18:1), ER membrane	diglyceride (1-16:1, 2-18:1)[erm] + CDP-choline[erm] => H+[erm] + CMP[erm] + phosphatidylcholine (1-16:1, 2-18:1)[erm]	0	YHR123W or YF3A_SCHPO	sce00440  Phosphonate and phosphinate metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2534	cholinephosphotransferase (1-18:0, 2-18:1), ER membrane	diglyceride (1-18:0, 2-18:1)[erm] + CDP-choline[erm] => H+[erm] + CMP[erm] + phosphatidylcholine (1-18:0, 2-18:1)[erm]	0	YHR123W or YF3A_SCHPO	sce00440  Phosphonate and phosphinate metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_2535	cholinephosphotransferase (1-18:1, 2-18:1), ER membrane	diglyceride (1-18:1, 2-18:1)[erm] + CDP-choline[erm] => H+[erm] + CMP[erm] + phosphatidylcholine (1-18:1, 2-18:1)[erm]	0	YHR123W or YF3A_SCHPO	sce00440  Phosphonate and phosphinate metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3034	PC phospholipase B (1-16:0, 2-16:1), cell envelope	phosphatidylcholine (1-16:0, 2-16:1)[ce] + H2O[ce] => H+[ce] + 1-acylglycerophosphocholine (16:0)[ce] + palmitoleate[ce]	0	YMR008C	sce00564  Glycerophospholipid metabolism
r_3035	PC phospholipase B (1-16:1, 2-16:1), cell envelope	H2O[ce] + phosphatidylcholine (1-16:1, 2-16:1)[ce] => H+[ce] + palmitoleate[ce] + 1-acylglycerophosphocholine (16:1)[ce]	0	YMR008C	sce00564  Glycerophospholipid metabolism
r_3036	PC phospholipase B (1-18:0, 2-16:1), cell envelope	H2O[ce] + phosphatidylcholine (1-18:0, 2-16:1)[ce] => H+[ce] + palmitoleate[ce] + 1-acylglycerophosphocholine (18:0)[ce]	0	YMR008C	sce00564  Glycerophospholipid metabolism
r_3037	PC phospholipase B (1-18:1, 2-16:1), cell envelope	H2O[ce] + phosphatidylcholine (1-18:1, 2-16:1)[ce] => H+[ce] + palmitoleate[ce] + 1-acylglycerophosphocholine (18:1)[ce]	0	YMR008C	sce00564  Glycerophospholipid metabolism
r_3038	PC phospholipase B (1-16:0, 2-18:1), cell envelope	H2O[ce] + phosphatidylcholine (1-16:0, 2-18:1)[ce] => H+[ce] + 1-acylglycerophosphocholine (16:0)[ce] + oleate[ce]	0	YMR008C	sce00564  Glycerophospholipid metabolism
r_3039	PC phospholipase B (1-16:1, 2-18:1), cell envelope	H2O[ce] + phosphatidylcholine (1-16:1, 2-18:1)[ce] => H+[ce] + 1-acylglycerophosphocholine (16:1)[ce] + oleate[ce]	0	YMR008C	sce00564  Glycerophospholipid metabolism
r_3040	PC phospholipase B (1-18:0, 2-18:1), cell envelope	H2O[ce] + phosphatidylcholine (1-18:0, 2-18:1)[ce] => H+[ce] + 1-acylglycerophosphocholine (18:0)[ce] + oleate[ce]	0	YMR008C	sce00564  Glycerophospholipid metabolism
r_3041	PC phospholipase B (1-18:1, 2-18:1), cell envelope	H2O[ce] + phosphatidylcholine (1-18:1, 2-18:1)[ce] => H+[ce] + 1-acylglycerophosphocholine (18:1)[ce] + oleate[ce]	0	YMR008C	sce00564  Glycerophospholipid metabolism
r_3042	LPC phospholipase B (16:0), cell envelope	H2O[ce] + 1-acylglycerophosphocholine (16:0)[ce] => H+[ce] + sn-glycero-3-phosphocholine[ce] + palmitate[ce]	0	YMR008C	sce00564  Glycerophospholipid metabolism
r_3043	LPC phospholipase B (16:1), cell envelope	H2O[ce] + 1-acylglycerophosphocholine (16:1)[ce] => H+[ce] + sn-glycero-3-phosphocholine[ce] + palmitoleate[ce]	0	YMR008C	sce00564  Glycerophospholipid metabolism
r_3044	LPC phospholipase B (18:0), cell envelope	H2O[ce] + 1-acylglycerophosphocholine (18:0)[ce] => H+[ce] + sn-glycero-3-phosphocholine[ce] + stearate[ce]	0	YMR008C	sce00564  Glycerophospholipid metabolism
r_3045	LPC phospholipase B (18:1), cell envelope	H2O[ce] + 1-acylglycerophosphocholine (18:1)[ce] => H+[ce] + sn-glycero-3-phosphocholine[ce] + oleate[ce]	0	YMR008C	sce00564  Glycerophospholipid metabolism
r_3070	PI phospholipase B (1-16:0, 2-16:1), cell envelope	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[ce] + H2O[ce] => H+[ce] + palmitoleate[ce] + 1-acylglycerophosphoinositol (16:0)[ce]	0	YOL011W	sce00564  Glycerophospholipid metabolism
r_3071	PI phospholipase B (1-16:1, 2-16:1), cell envelope	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[ce] + H2O[ce] => H+[ce] + palmitoleate[ce] + 1-acylglycerophosphoinositol (16:1)[ce]	0	YOL011W	sce00564  Glycerophospholipid metabolism
r_3072	PI phospholipase B (1-18:0, 2-16:1), cell envelope	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[ce] + H2O[ce] => H+[ce] + palmitoleate[ce] + 1-acylglycerophosphoinositol (18:0)[ce]	0	YOL011W	sce00564  Glycerophospholipid metabolism
r_3073	PI phospholipase B (1-18:1, 2-16:1), cell envelope	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[ce] + H2O[ce] => H+[ce] + palmitoleate[ce] + 1-acylglycerophosphoinositol (18:1)[ce]	0	YOL011W	sce00564  Glycerophospholipid metabolism
r_3074	PI phospholipase B (1-16:0, 2-18:1), cell envelope	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[ce] + H2O[ce] => H+[ce] + oleate[ce] + 1-acylglycerophosphoinositol (16:0)[ce]	0	YOL011W	sce00564  Glycerophospholipid metabolism
r_3075	PI phospholipase B (1-16:1, 2-18:1), cell envelope	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[ce] + H2O[ce] => H+[ce] + oleate[ce] + 1-acylglycerophosphoinositol (16:1)[ce]	0	YOL011W	sce00564  Glycerophospholipid metabolism
r_3076	PI phospholipase B (1-18:0, 2-18:1), cell envelope	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[ce] + H2O[ce] => H+[ce] + oleate[ce] + 1-acylglycerophosphoinositol (18:0)[ce]	0	YOL011W	sce00564  Glycerophospholipid metabolism
r_3077	PI phospholipase B (1-18:1, 2-18:1), cell envelope	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[ce] + H2O[ce] => H+[ce] + oleate[ce] + 1-acylglycerophosphoinositol (18:1)[ce]	0	YOL011W	sce00564  Glycerophospholipid metabolism
r_3078	LPI phospholipase B (16:0), cell envelope	H2O[ce] + 1-acylglycerophosphoinositol (16:0)[ce] => H+[ce] + palmitate[ce] + 1-(sn-glycero-3-phospho)-1D-myo-inositol[ce]	0	YOL011W	sce00564  Glycerophospholipid metabolism
r_3079	LPI phospholipase B (16:1), cell envelope	H2O[ce] + 1-acylglycerophosphoinositol (16:1)[ce] => H+[ce] + palmitoleate[ce] + 1-(sn-glycero-3-phospho)-1D-myo-inositol[ce]	0	YOL011W	sce00564  Glycerophospholipid metabolism
r_3080	LPI phospholipase B (18:0), cell envelope	H2O[ce] + 1-acylglycerophosphoinositol (18:0)[ce] => H+[ce] + stearate[ce] + 1-(sn-glycero-3-phospho)-1D-myo-inositol[ce]	0	YOL011W	sce00564  Glycerophospholipid metabolism
