"query_id"	"subject_id"	"perc_identity"	"num_ident_matches"	"alig_length"	"mismatches"	"gap_openings"	"n_gaps"	"pos_match"	"ppos"	"q_start"	"q_end"	"q_len"	"qcov"	"qcovhsp"	"s_start"	"s_end"	"s_len"	"evalue"	"bit_score"	"score_raw"
"5bw8.B"	"YDL100C"	86.36	304	352	0	2	48	304	86.36	1	304	304	100	100	3	354	355	0	579	1493
"5bw9.f"	"YBR127C"	96.97	448	462	0	1	14	448	96.97	1	448	449	99	99	24	485	518	0	907	2343
"5bwk.W"	"YOR164C"	99.31	287	289	2	0	0	287	99.31	3	291	291	99	99	11	299	313	0	589	1518
"5by0.A"	"YMR027W"	97.64	456	467	0	7	11	456	97.64	3	458	458	99	99	2	468	471	0	902	2331
"5bz5.A"	"YGL178W"	91.96	366	398	0	2	32	366	91.96	1	366	366	100	100	203	600	860	0	725	1871
"5c0w.K"	"YOR001W"	94.11	575	611	1	2	35	576	94.27	1	576	576	100	100	5	615	734	0	1155	2989
"5c0x.B"	"YGR195W"	100	244	244	0	0	0	244	100	1	244	244	100	100	1	244	247	3e-179	494	1273
"5c0x.G"	"YOL142W"	100	237	237	0	0	0	237	100	1	237	237	100	100	1	237	241	4e-178	491	1265
"5c2y.A"	"YER139C"	100	176	176	0	0	0	176	100	3	178	178	99	99	1	176	227	1e-129	365	937
"5c9s.B"	"YMR229C"	87.9	276	314	0	1	38	276	87.9	1	276	276	100	100	1408	1721	1730	0	555	1430
"5cig.D"	"YJR048W"	100	108	108	0	0	0	108	100	1	108	108	100	100	2	109	110	1e-77	226	575
"5cn2.A"	"YDR358W"	100	115	115	0	0	0	115	100	1	115	115	100	100	443	557	558	3e-77	239	610
"5cog.B"	"YDR540C"	100	169	169	0	0	0	169	100	1	169	169	100	100	2	170	180	1e-121	342	878
"5cqs.D"	"YLR384C"	98.05	251	256	0	5	5	251	98.05	1	251	318	100	79	919	1174	1350	1e-160	485	1248
"5csl.B"	"YNR016C"	95.97	2072	2159	0	10	87	2072	95.97	1	2072	2072	100	100	29	2187	2234	0	4184	10850
"5cya.B"	"YPL241C"	100	168	168	0	0	0	168	100	1	168	168	100	100	101	268	269	6e-122	347	889
"5cz8.Y"	"YPR103W"	99.55	220	221	1	0	0	220	99.55	1	221	221	100	100	67	287	288	6e-165	459	1180
"5czo.A"	"YPL204W"	93.32	363	389	1	10	25	364	93.57	2	365	365	99	99	1	389	495	0	708	1827
"5czo.D"	"YER106W"	98.02	99	101	0	2	2	99	98.02	1	99	99	100	100	91	191	303	5e-66	202	514
"5d77.A"	"YHR015W"	98.68	75	76	0	1	1	75	98.68	7	81	81	93	93	313	388	660	6e-45	151	382
"5d80.G"	"YEL051W"	100	223	223	0	0	0	223	100	1	223	223	100	100	4	226	257	9e-163	452	1163
"5dca.A"	"YER172C"	94.1	1930	2051	18	6	103	1940	94.59	1	1948	1948	100	100	113	2163	2164	0	3902	10120
"5dfz.A"	"YLR360W"	80.62	337	418	6	3	75	338	80.86	1	343	343	100	100	20	437	440	0	645	1663
"5dfz.D"	"YPL120W"	88.8	341	384	0	3	43	341	88.8	1	341	341	100	100	157	540	558	0	632	1631
"5dje.B"	"YGR285C"	97.52	118	121	1	2	2	118	97.52	1	119	133	89	89	168	288	434	6e-77	236	601
"5dvb.A"	"YDR453C"	99.49	194	195	1	0	0	194	99.49	5	199	199	98	98	1	195	197	8e-142	396	1017
"5e8b.A"	"YGL244W"	98.15	53	54	1	0	0	53	98.15	1	54	54	100	100	75	128	559	2e-30	110	274
"5eah.A"	"YHR007C"	99.81	524	525	1	0	0	524	99.81	1	525	529	99	99	6	530	531	0	1093	2828
"5ed1.A"	"YGL243W"	24.9	61	245	159	9	25	111	45.31	47	276	396	58	58	56	290	401	2e-12	65.9	159
"5env.B"	"YOL086C"	100	347	347	0	0	0	347	100	1	347	347	100	100	2	348	349	0	709	1830
"5eqj.A"	"YNL062C"	95.27	262	275	9	1	4	264	96	63	333	333	98	81	177	451	479	0	545	1404
"5erg.B"	"YJL125C"	86.4	324	375	0	2	51	324	86.4	1	324	324	100	100	4	378	384	0	654	1687
"5ete.A"	"YJL079C"	100	142	142	0	0	0	142	100	1	142	142	100	100	158	299	300	2e-106	308	788
"5fem.B"	"YMR108W"	99.01	599	605	0	1	6	599	99.01	1	599	599	100	100	83	687	688	0	1208	3126
"5fg0.B"	"YMR247C"	100	407	407	0	0	0	407	100	1	407	407	100	100	14	420	1563	0	823	2125
"5fgi.b"	"YJL001W"	99.53	212	213	1	0	0	212	99.53	1	213	213	100	100	3	215	216	4e-158	439	1128
"5fgi.V"	"YOR157C"	99.57	233	234	1	0	0	233	99.57	1	234	234	100	100	18	251	262	2e-175	485	1249
"5fja.I"	"YDR045C"	83.64	92	110	0	1	18	92	83.64	1	92	92	100	100	1	110	111	1e-61	184	468
"5fk0.H"	"YFR051C"	100	263	263	0	0	0	263	100	1	263	263	100	100	284	546	547	0	540	1392
"5fm1.A"	"YHR172W"	73.06	545	746	30	10	171	550	73.73	1	575	575	100	100	55	800	824	0	970	2507
"5fm1.B"	"YNL126W"	84.71	565	667	0	5	102	565	84.71	1	565	565	100	100	180	846	847	0	1093	2828
"5fm1.D"	"YLR212C"	100	445	445	0	0	0	445	100	1	445	445	100	100	1	445	474	0	924	2388
"5fmf.1"	"YIL143C"	96.14	473	492	0	4	19	473	96.14	1	473	473	100	100	294	785	844	0	944	2439
"5fmf.2"	"YGL043W"	100	174	174	0	0	0	174	100	1	174	174	100	100	136	309	310	2e-130	370	950
"5fmf.P"	"YPR086W"	90.43	293	324	0	3	31	293	90.43	1	293	293	100	100	17	340	346	0	578	1489
"5fmf.Y"	"YER171W"	82.45	578	701	0	23	123	578	82.45	1	578	578	100	100	18	718	779	0	1050	2714
"5frr.B"	"YMR076C"	94.96	660	695	0	4	35	660	94.96	1	660	660	100	100	3	697	1278	0	1314	3400
"5fvl.D"	"YMR077C"	100	26	26	0	0	0	26	100	1	26	26	100	100	170	195	222	7e-13	57	136
"5fz5.R"	"YGR005C"	76.54	137	179	13	4	29	142	79.33	50	199	199	100	75	192	370	401	2e-85	259	663
"5g04.A"	"YNL172W"	30.65	164	535	313	17	58	272	50.84	604	1099	1437	45	35	904	1419	1749	1e-48	188	478
"5g04.B"	"YDL008W"	44.12	45	102	39	2	18	56	54.9	1	84	84	100	100	1	102	166	3e-23	87.4	215
"5g04.F"	"YBL084C"	40.8	122	299	173	3	4	181	60.54	195	491	498	92	60	450	746	759	1e-68	234	598
"5g06.A"	"YDR280W"	100	302	302	0	0	0	302	100	1	302	302	100	100	2	303	306	0	623	1606
"5g06.E"	"YDL111C"	99.62	264	265	1	0	0	265	100	1	265	265	100	100	1	265	266	0	530	1364
"5gan.A"	"YHR165C"	95.42	2187	2292	9	6	96	2189	95.51	1	2196	2196	100	100	110	2401	2414	0	4487	11639
"5gap.D"	"YPR082C"	100	140	140	0	0	0	140	100	1	140	140	100	100	2	141	144	2e-103	294	752
"5gap.F"	"YGR091W"	100	415	415	0	0	0	415	100	1	415	415	100	100	43	457	495	0	846	2186
"5gap.G"	"YDR473C"	100	318	318	0	0	0	318	100	1	318	318	100	100	150	467	470	0	665	1715
"5gap.H"	"YPR178W"	100	357	357	0	0	0	357	100	1	357	357	100	100	109	465	466	0	741	1913
"5gap.J"	"YBR055C"	97.98	729	744	0	4	15	729	97.98	1	729	729	100	100	155	898	900	0	1480	3831
"5gl5.B"	"YLR189C"	99.08	431	435	0	1	4	431	99.08	1	431	431	100	100	739	1173	1199	0	895	2312
"5glg.A"	"YJR051W"	100	470	470	0	0	0	470	100	2	471	471	99	99	32	501	502	0	966	2497
"5gmk.F"	"YKL095W"	100	115	115	0	0	0	115	100	1	115	115	100	100	2	116	279	3e-82	244	622
"5gw5.A"	"YDR212W"	100	543	543	0	0	0	543	100	1	543	543	100	100	5	547	560	0	1094	2830
"5gw5.B"	"YIL142W"	100	517	517	0	0	0	517	100	1	517	517	100	100	4	520	528	0	1047	2707
"5gw5.D"	"YDL143W"	100	521	521	0	0	0	521	100	1	521	521	100	100	8	528	529	0	1050	2716
"5gw5.E"	"YJR064W"	100	528	528	0	0	0	528	100	1	528	528	100	100	33	560	563	0	1073	2774
"5gw5.G"	"YJL014W"	100	518	518	0	0	0	518	100	1	518	518	100	100	13	530	535	0	1058	2735
"5gw5.H"	"YJL111W"	100	519	519	0	0	0	519	100	1	519	519	100	100	10	528	551	0	1058	2736
"5gw5.Q"	"YJL008C"	100	543	543	0	0	0	543	100	1	543	543	100	100	7	549	569	0	1102	2850
"5gw5.Z"	"YDR188W"	100	534	534	0	0	0	534	100	1	534	534	100	100	5	538	547	0	1092	2824
"5gyd.C"	"YOL009C"	85.02	227	267	0	1	40	227	85.02	2	228	228	99	99	1	267	272	9e-158	441	1133
"5h28.A"	"YAR042W"	100	263	263	0	0	0	263	100	1	263	263	100	100	12	274	1189	0	548	1411
"5h5f.A"	"YOR021C"	100	205	205	0	0	0	205	100	20	224	224	92	92	2	206	214	3e-149	416	1070
"5h7p.A"	"YLR181C"	100	167	167	0	0	0	167	100	1	167	167	100	100	1	167	331	7e-122	349	895
"5h7p.B"	"YKR035W-A"	100	29	29	0	0	0	29	100	1	29	29	100	100	176	204	205	4e-14	60.5	145
"5hci.E"	"YJR072C"	94.78	254	268	5	1	9	255	95.15	1	259	259	100	100	2	269	386	0	528	1361
"5hwk.B"	"YER163C"	98.24	223	227	0	1	4	223	98.24	1	223	224	99	99	6	232	233	5e-163	452	1162
"5i2t.A"	"YCR057C"	90.61	579	639	19	2	41	584	91.39	1	598	606	100	99	4	642	924	0	1177	3045
"5i9e.A"	"YJL081C"	71.78	351	489	69	7	69	371	75.87	2	421	421	99	99	1	489	490	0	663	1711
"5iig.A"	"YJL012C"	97.28	465	478	1	1	12	465	97.28	2	467	467	99	99	2	479	722	0	927	2397
"5ij4.A"	"YNL155W"	100	49	49	0	0	0	49	100	1	49	49	100	100	11	59	275	2e-32	112	280
"5j08.A"	"YDR153C"	100	162	162	0	0	0	162	100	2	163	163	99	99	31	192	412	5e-119	344	883
"5j1b.B"	"YGR229C"	84.82	218	257	0	2	39	218	84.82	1	218	219	99	99	84	340	506	6e-156	444	1142
"5j3r.A"	"YDL010W"	100	114	114	0	0	0	114	100	1	114	114	100	100	112	225	232	2e-80	238	606
"5j8j.A"	"YNL021W"	97.93	237	242	0	1	5	237	97.93	8	244	244	97	97	457	698	707	4e-167	481	1238
"5j9u.B"	"YJR082C"	74.53	79	106	0	2	27	79	74.53	1	79	79	100	100	1	106	114	5e-46	144	363
"5j9u.E"	"YOR244W"	99.66	292	293	0	1	1	292	99.66	1	292	292	100	100	153	445	446	0	607	1565
"5j9u.G"	"YFL024C"	86.84	297	342	0	2	45	297	86.84	1	297	297	100	100	58	399	833	0	597	1538
"5j9u.K"	"YHR090C"	100	120	120	0	0	0	120	100	1	120	120	100	100	1	120	283	2e-81	242	617
"5jbm.A"	"YPR018W"	100	81	81	0	0	0	81	100	1	81	81	100	100	520	600	607	9e-53	173	438
"5jea.D"	"YGR095C"	100	223	223	0	0	0	223	100	2	224	224	99	99	1	223	224	2e-161	447	1151
"5jh0.A"	"YMR072W"	100	156	156	0	0	0	156	100	1	156	156	100	100	27	182	184	4e-111	316	809
"5jh9.A"	"YKL103C"	98.94	467	472	0	1	5	467	98.94	9	475	475	98	98	41	512	515	0	961	2484
"5jhe.A"	"YJR032W"	99.48	384	386	0	1	2	384	99.48	5	388	388	99	99	1	386	394	0	756	1951
"5jm0.A"	"YGL156W"	89.22	927	1039	0	9	112	927	89.22	14	940	940	99	99	45	1083	1084	0	1811	4691
"5jpq.a"	"YPL217C"	60	54	90	0	1	36	54	60	1	54	54	100	100	547	636	1184	2e-26	100	248
"5jpq.b"	"YHR148W"	64.71	99	153	54	0	0	120	78.43	1	153	153	100	100	15	167	184	1e-69	210	535
"5jpq.c"	"YNL075W"	58.33	112	192	73	3	7	141	73.44	1	192	192	100	100	83	267	291	2e-73	225	573
"5jpq.d"	"YDR339C"	61.79	76	123	47	0	0	100	81.3	1	123	124	99	99	53	175	190	3e-55	172	436
"5jpq.G"	"YJL109C"	29.19	87	298	185	9	26	141	47.32	12	283	283	96	96	1471	1768	1770	7e-19	85.5	210
"5jpq.I"	"YLR409C"	95.34	634	665	0	3	31	634	95.34	1	634	634	100	100	20	684	940	0	1293	3347
"5jpq.j"	"YNL132W"	51.35	475	925	198	13	252	576	62.27	1	674	677	99	99	9	932	1057	0	874	2257
"5jpq.T"	"YLR197W"	41.3	102	247	138	3	7	154	62.35	123	362	367	65	65	167	413	505	3e-55	189	481
"5jpq.w"	"YCR031C"	100	128	128	0	0	0	128	100	1	128	128	100	100	2	129	138	1e-89	258	659
"5jpq.X"	"YDL014W"	45.58	98	215	106	1	11	136	63.26	23	226	227	90	90	106	320	328	4e-62	198	504
"5k36.F"	"YGR158C"	89.21	215	241	0	2	26	215	89.21	1	215	215	100	100	8	248	251	7e-144	404	1037
"5k5v.A"	"YJR062C"	95.96	427	445	4	2	14	428	96.18	1	431	431	100	100	13	457	458	0	868	2244
"5kbx.B"	"YLR006C"	87.58	141	161	1	4	19	141	87.58	1	142	142	100	100	499	659	713	2e-86	268	685
"5kc1.F"	"YLR211C"	100	61	61	0	0	0	61	100	1	61	61	100	100	157	217	227	3e-36	122	305
"5kc2.B"	"YBR097W"	86.72	764	881	2	8	115	765	86.83	1	766	1224	100	63	10	890	1455	0	1484	3841
"5kc2.C"	"YLR240W"	89.79	783	872	0	2	89	783	89.79	1	783	783	100	100	4	875	876	0	1563	4047
"5kci.A"	"YPL067C"	100	184	184	0	0	0	184	100	1	184	184	100	100	15	198	199	5e-136	380	977
"5l3t.B"	"YOL072W"	100	455	455	0	0	0	455	100	1	455	455	100	100	1	455	456	0	939	2427
"5l6i.A"	"YKL210W"	99.11	1006	1015	0	2	9	1006	99.11	1	1006	1006	100	100	10	1024	1025	0	2050	5310
"5l9t.J"	"YKL022C"	32.4	173	534	317	8	44	291	54.49	2	498	504	99	99	230	756	841	5e-86	283	725
"5l9u.C"	"YHR166C"	32.85	158	481	248	13	75	255	53.01	60	469	474	86	86	87	563	627	3e-74	246	629
"5l9u.U"	"YOR339C"	62.79	81	129	47	1	1	96	74.42	1	128	145	88	88	7	135	157	1e-51	162	411
"5lcm.A"	"YMR201C"	100	115	115	0	0	0	115	100	1	115	115	100	100	188	302	372	1e-82	248	632
"5lg4.A"	"YMR183C"	96.35	185	192	0	1	7	185	96.35	4	188	188	98	98	36	227	296	1e-127	363	931
"5lj5.F"	"YNL245C"	100	46	46	0	0	0	46	100	1	46	46	100	100	3	48	180	5e-26	93.2	230
"5lj5.G"	"YJR050W"	100	97	97	0	0	0	97	100	1	97	97	100	100	1	97	236	7e-66	199	507
"5lkd.A"	"YKR076W"	97.22	350	360	0	1	10	350	97.22	1	350	352	99	99	11	370	371	0	722	1863
"5ll6.e"	"YGL189C"	100	97	97	0	0	0	97	100	1	97	97	100	100	2	98	120	3e-65	194	493
"5ll6.R"	"YGL123W"	100	226	226	0	0	0	226	100	1	226	226	100	100	29	254	255	5e-164	456	1172
"5lmg.A"	"YCR077C"	95.44	314	329	2	1	13	314	95.44	1	316	316	100	100	468	796	797	0	622	1605
"5lnb.B"	"YIL031W"	93.17	259	278	0	1	19	259	93.17	1	259	259	100	100	427	704	1035	0	531	1368
"5lqw.H"	"YGR278W"	90.95	432	475	0	5	43	432	90.95	1	432	437	99	99	11	485	578	0	823	2125
"5lqw.N"	"YLR016C"	89.83	159	177	0	2	18	159	89.83	1	159	159	100	100	28	204	205	4e-110	314	804
"5lqw.O"	"YNR011C"	92.49	628	679	0	10	51	628	92.49	1	628	628	100	100	186	864	877	0	1246	3224
"5lqw.Q"	"YMR288W"	94.73	791	835	0	11	44	791	94.73	1	791	791	100	100	126	960	972	0	1569	4062
"5lqw.X"	"YML049C"	85.82	1095	1276	0	31	181	1095	85.82	1	1095	1095	100	100	56	1331	1362	0	2010	5207
"5lqw.Y"	"YPR094W"	98.89	89	90	0	1	1	89	98.89	1	89	89	100	100	6	95	108	1e-58	176	447
"5lqw.Z"	"YNL138W-A"	98.55	68	69	0	1	1	68	98.55	1	68	68	100	100	5	73	86	4e-42	133	334
"5lsb.C"	"YOR319W"	88.89	176	198	0	3	22	176	88.89	1	176	176	100	100	8	205	214	6e-117	332	852
"5lsl.G"	"YMR240C"	100	61	61	0	0	0	61	100	2	62	62	98	98	290	350	437	2e-40	136	343
"5lvf.A"	"YDR289C"	99.24	130	131	1	0	0	130	99.24	1	131	142	92	92	1	131	410	9e-91	271	693
"5lyp.A"	"YOR007C"	100	136	136	0	0	0	136	100	2	137	137	99	99	93	228	347	2e-92	273	698
"5m0j.C"	"YKL130C"	98.33	236	240	4	0	0	236	98.33	1	240	240	100	100	6	245	247	4e-173	479	1232
"5m2n.A"	"YGR200C"	89.19	701	786	0	13	85	701	89.19	1	701	701	100	100	3	788	789	0	1365	3533
"5mp4.H"	"YDR032C"	100	197	197	0	0	0	197	100	1	197	197	100	100	2	198	199	3e-144	402	1032
"5mpa.H"	"YKL145W"	91.55	390	426	0	1	36	390	91.55	1	390	390	100	100	42	467	468	0	780	2014
"5mpa.I"	"YDL007W"	100	385	385	0	0	0	385	100	1	385	385	100	100	53	437	438	0	780	2013
"5mpa.J"	"YGL048C"	100	386	386	0	0	0	386	100	1	386	386	100	100	13	398	406	0	788	2036
"5mpa.K"	"YDR394W"	100	389	389	0	0	0	389	100	1	389	389	100	100	40	428	429	0	788	2036
"5mpa.L"	"YOR259C"	100	388	388	0	0	0	388	100	1	388	388	100	100	49	436	438	0	790	2040
"5mpa.M"	"YOR117W"	93.38	381	408	0	1	27	381	93.38	1	381	381	100	100	27	434	435	0	761	1966
"5mpd.N"	"YIL075C"	95.99	885	922	5	1	32	887	96.2	1	890	890	100	100	4	925	946	0	1782	4615
"5mpd.O"	"YDR427W"	100	388	388	0	0	0	388	100	1	388	388	100	100	6	393	394	0	782	2020
"5mpd.P"	"YDL147W"	100	440	440	0	0	0	440	100	1	440	440	100	100	1	440	446	0	887	2293
"5mpd.Q"	"YDL097C"	100	434	434	0	0	0	434	100	1	434	434	100	100	1	434	435	0	889	2298
"5mpd.R"	"YPR108W"	94.07	381	405	0	1	24	381	94.07	1	381	381	100	100	20	424	430	0	739	1909
"5mpd.S"	"YER021W"	100	475	475	0	0	0	475	100	1	475	475	100	100	18	492	524	0	972	2512
"5mpd.V"	"YFR004W"	100	289	289	0	0	0	289	100	1	289	289	100	100	18	306	307	0	601	1550
"5mpd.W"	"YHR200W"	100	197	197	0	0	0	197	100	1	197	197	100	100	1	197	269	2e-143	403	1035
"5mpd.X"	"YLR421C"	100	127	127	0	0	0	127	100	1	127	127	100	100	7	133	157	1e-90	261	667
"5mpd.Z"	"YHR027C"	92.99	902	970	4	2	64	905	93.3	1	906	906	100	100	1	970	994	0	1749	4529
"5mq0.N"	"YBR065C"	70.72	227	321	0	4	94	227	70.72	1	227	227	100	100	4	324	365	7e-146	414	1063
"5mtz.A"	"YKR079C"	91.22	738	809	1	19	70	738	91.22	1	739	750	99	99	1	809	839	0	1416	3666
"5mzn.A"	"YLR430W"	94.3	364	386	7	2	15	368	95.34	1	371	682	100	54	1096	1481	2232	0	741	1914
"5n6n.A"	"YER177W"	99.13	229	231	0	2	2	229	99.13	1	229	229	100	100	5	235	268	6e-164	456	1173
"5n6n.C"	"YDR001C"	95.86	695	725	0	5	30	695	95.86	1	695	695	100	100	27	751	752	0	1422	3682
"5nf8.B"	"YML030W"	100	159	159	0	0	0	159	100	1	159	159	100	100	1	159	160	3e-114	323	827
"5nif.1"	"YBL041W"	100	222	222	0	0	0	222	100	1	222	222	100	100	20	241	242	2e-166	461	1185
"5nif.2"	"YFR050C"	100	233	233	0	0	0	233	100	1	233	233	100	100	34	266	267	1e-172	478	1231
"5nif.P"	"YML092C"	100	250	250	0	0	0	250	100	1	250	250	100	100	1	250	251	0	508	1307
"5nif.X"	"YER094C"	100	204	204	0	0	0	204	100	1	204	204	100	100	2	205	206	2e-151	421	1082
"5nvr.A"	"YBR275C"	96.24	1050	1091	0	24	41	1050	96.24	1	1050	1050	100	100	185	1275	1917	0	1974	5113
"5nzs.P"	"YER122C"	43.1	50	116	59	3	7	74	63.79	6	115	127	87	87	11	125	494	5e-26	100	249
"5nzu.A"	"YDL145C"	50.12	412	822	389	11	21	569	69.22	1	810	813	99	99	3	815	1202	0	859	2220
"5o6b.A"	"YML061C"	97.23	527	542	0	3	15	527	97.23	2	528	528	99	99	237	778	860	0	1066	2756
"5o7x.P"	"YBL014C"	93.29	570	611	0	4	41	570	93.29	29	598	598	100	95	169	779	895	0	1124	2907
"5o7x.R"	"YML043C"	68.86	303	440	0	5	137	303	68.86	1	303	303	100	100	1	440	508	0	560	1444
"5o8w.A"	"YPR080W"	99.55	439	441	0	2	2	439	99.55	1	439	447	98	98	2	442	459	0	892	2304
"5oa1.F"	"YPR187W"	100	100	100	0	0	0	100	100	1	100	100	100	100	55	154	156	3e-69	206	523
"5oa1.I"	"YJR063W"	100	124	124	0	0	0	124	100	1	124	124	100	100	2	125	126	7e-89	256	653
"5oge.G"	"YGL225W"	94.7	304	321	2	2	15	304	94.7	1	306	306	100	100	16	336	338	0	592	1525
"5ojs.T"	"YHR099W"	92.63	3468	3744	5	15	271	3468	92.63	1	3473	3473	100	100	1	3744	3745	0	6952	18036
"5ojw.A"	"YDR092W"	100	152	152	0	0	0	152	100	1	152	152	100	100	1	152	154	7e-110	311	797
"5ojw.B"	"YGL087C"	100	137	137	0	0	0	137	100	1	137	137	100	100	1	137	138	6e-101	287	734
"5oki.G"	"YCL016C"	98.42	373	379	0	2	6	373	98.42	1	373	373	100	100	2	380	381	0	760	1962
"5oki.H"	"YHR191C"	100	131	131	0	0	0	131	100	1	131	131	100	100	2	132	134	4e-93	267	682
"5omc.A"	"YAR007C"	93.02	120	129	1	1	8	121	93.8	1	121	121	100	100	4	132	622	9e-79	244	624
"5on7.A"	"YLR206W"	100	147	147	0	0	0	147	100	1	147	147	100	100	1	147	614	1e-94	287	735
"5oqj.1"	"YDR311W"	78.9	172	218	0	1	46	172	78.9	1	172	491	65	35	1	218	643	2e-106	332	851
"5oqm.2"	"YPL122C"	100	110	110	0	0	0	110	100	1	110	395	78	28	3	112	514	2e-70	231	589
"5oqm.3"	"YDR460W"	100	138	138	0	0	0	138	100	1	138	138	100	100	8	145	322	1e-97	286	731
"5oqm.4"	"YPR056W"	84.96	192	226	0	2	34	192	84.96	89	297	297	93	70	115	323	339	1e-131	380	975
"5oqm.5"	"YDR079C-A"	100	66	66	0	0	0	66	100	1	66	66	100	100	2	67	73	5e-43	135	339
"5oqm.6"	"YLR005W"	76.78	291	379	0	6	88	291	76.78	1	335	335	100	100	123	457	462	0	548	1412
"5oqm.h"	"YOR174W"	65.34	115	176	0	4	61	115	65.34	1	131	131	100	100	41	200	285	5e-63	195	496
"5oqm.k"	"YPR168W"	92.7	127	137	0	2	10	127	92.7	1	127	127	100	100	12	148	158	4e-85	247	631
"5oqm.l"	"YLR071C"	74.88	471	629	0	15	158	471	74.88	1	471	471	100	100	81	709	1083	0	828	2139
"5oqm.m"	"YBL093C"	71.53	103	144	0	2	41	103	71.53	1	103	103	100	100	13	156	221	4e-63	192	489
"5oqm.n"	"YDR308C"	100	136	136	0	0	0	136	100	1	136	136	100	100	3	138	141	4e-96	275	703
"5oqm.W"	"YKL028W"	100	191	191	0	0	0	191	100	1	191	258	74	74	4	194	483	8e-139	401	1031
"5oqm.X"	"YKR062W"	99.38	160	161	0	1	1	160	99.38	1	160	160	100	100	123	283	329	2e-114	329	844
"5oqo.B"	"YBL097W"	68.79	97	141	0	1	44	97	68.79	2	98	98	99	99	384	524	755	8e-56	183	465
"5oqq.B"	"YDR325W"	96.01	481	501	7	2	13	483	96.41	1	488	824	100	59	8	508	1036	0	942	2435
"5oun.A"	"YPL235W"	100	103	103	0	0	0	103	100	5	107	107	96	96	132	234	472	5e-67	210	534
"5owu.B"	"YOR098C"	74.36	29	39	0	1	10	29	74.36	1	29	29	100	100	974	1012	1077	7e-10	51.2	121
"5sum.A"	"YGL111W"	92.58	387	418	0	4	31	387	92.58	5	391	391	99	99	1	418	464	0	770	1989
"5sup.B"	"YDL084W"	100	383	383	0	0	0	383	100	1	383	383	100	100	62	444	447	0	791	2044
"5sva.d"	"YOR194C"	84.21	64	76	12	0	0	66	86.84	1	76	116	100	66	2	77	287	3e-35	123	308
"5sva.f"	"YGR186W"	97.89	93	95	0	1	2	93	97.89	57	149	149	100	62	323	417	736	1e-58	193	491
"5sva.n"	"YPL129W"	83.33	200	240	0	1	40	200	83.33	1	200	200	100	100	1	240	245	8e-139	390	1002
"5sva.Q"	"YGR104C"	84.33	253	300	0	1	47	253	84.33	1	253	253	100	100	2	301	308	1e-179	498	1283
"5sva.R"	"YHR041C"	100	209	209	0	0	0	209	100	1	209	209	100	100	2	210	211	9e-155	429	1104
"5sva.U"	"YOL135C"	79.03	147	186	0	2	39	147	79.03	10	156	156	94	94	20	205	223	2e-84	249	636
"5sva.V"	"YNR010W"	100	85	85	0	0	0	85	100	1	85	85	100	100	65	149	150	3e-57	174	441
"5svd.A"	"YJL010C"	92.65	542	585	1	2	42	542	92.65	1	543	543	100	100	50	634	667	0	1073	2775
"5t16.I"	"YMR239C"	100	276	276	0	0	0	276	100	1	276	276	100	100	184	459	472	0	575	1483
"5t6j.A"	"YMR117C"	100	59	59	0	0	0	59	100	1	59	59	100	100	155	213	214	1e-35	119	299
"5t6j.B"	"YER018C"	96.74	89	92	3	0	0	90	97.83	1	92	92	100	100	130	221	222	1e-60	186	471
"5t8n.A"	"YLR025W"	100	125	125	0	0	0	125	100	1	125	125	100	100	18	142	241	6e-86	252	644
"5t94.A"	"YGL097W"	93.97	452	481	2	2	27	452	93.97	1	454	454	100	100	2	482	483	0	927	2396
"5td8.A"	"YIL144W"	93.72	194	207	3	1	10	196	94.69	1	197	256	100	77	115	321	692	2e-138	407	1047
"5td8.B"	"YOL069W"	99.3	141	142	1	0	0	142	100	1	142	186	100	76	13	154	452	3e-99	296	758
"5tdr.A"	"YKR029C"	100	69	69	0	0	0	69	100	2	70	70	99	99	116	184	752	5e-48	160	405
"5tf6.A"	"YMR268C"	100	366	366	0	0	0	366	100	2	367	367	99	99	34	399	445	0	753	1945
"5tgc.C"	"YGR275W"	74.44	67	90	0	2	23	67	74.44	1	67	67	100	100	1	90	158	8e-40	129	324
"5tgc.D"	"YPR034W"	92.04	428	465	0	3	37	428	92.04	1	428	428	100	100	3	467	478	0	865	2235
"5tgc.E"	"YMR033W"	82.15	382	465	9	4	74	383	82.37	1	391	391	100	100	3	467	468	0	738	1906
"5tre.x"	"YPL135W"	100	138	138	0	0	0	138	100	5	142	142	97	97	28	165	166	9e-100	285	730
"5tvz.A"	"YMR129W"	100	103	103	0	0	0	103	100	1	103	103	100	100	718	820	1338	9e-65	212	539
"5txr.B"	"YDR232W"	98.96	476	481	0	1	5	476	98.96	1	476	476	100	100	68	548	549	0	985	2546
"5tzs.7"	"YOR096W"	100	186	186	0	0	0	186	100	1	186	186	100	100	2	187	191	5e-132	370	950
"5tzs.h"	"YOL010W"	100	355	355	0	0	0	355	100	1	355	355	100	100	7	361	368	0	725	1871
"5tzs.k"	"YLR186W"	96.89	218	225	0	1	7	218	96.89	1	218	218	100	100	28	252	253	5e-159	442	1138
"5u1s.A"	"YGR098C"	94.42	1488	1576	0	8	88	1488	94.42	1	1488	1488	100	100	53	1628	1631	0	2896	7508
"5u1t.B"	"YDR113C"	56.03	65	116	0	2	51	65	56.03	2	66	66	98	98	258	373	374	5e-29	105	261
